Date,Open,High,Low,Close,Adj Close,Volume
1990-03-22,478.6000061035156,478.6000061035156,478.6000061035156,478.6000061035156,478.6000061035156,0
1990-03-23,484.8999938964844,484.8999938964844,484.8999938964844,484.8999938964844,484.8999938964844,0
1990-03-26,491.8999938964844,491.8999938964844,491.8999938964844,491.8999938964844,491.8999938964844,0
1990-03-27,493.29998779296875,493.29998779296875,493.29998779296875,493.29998779296875,493.29998779296875,0
1990-03-28,489.0,489.0,489.0,489.0,489.0,0
1990-03-29,489.5,489.5,489.5,489.5,489.5,0
1990-03-30,483.79998779296875,483.79998779296875,483.79998779296875,483.79998779296875,483.79998779296875,0
1990-04-02,468.29998779296875,468.29998779296875,468.29998779296875,468.29998779296875,468.29998779296875,0
1990-04-03,478.5,478.5,478.5,478.5,478.5,0
1990-04-04,476.8999938964844,476.8999938964844,476.8999938964844,476.8999938964844,476.8999938964844,0
1990-04-05,478.6000061035156,478.6000061035156,478.6000061035156,478.6000061035156,478.6000061035156,0
1990-04-06,484.70001220703125,484.70001220703125,484.70001220703125,484.70001220703125,484.70001220703125,0
1990-04-09,491.20001220703125,491.20001220703125,491.20001220703125,491.20001220703125,491.20001220703125,0
1990-04-10,485.5,485.5,485.5,485.5,485.5,0
1990-04-11,486.0,486.0,486.0,486.0,486.0,0
1990-04-12,487.8999938964844,487.8999938964844,487.8999938964844,487.8999938964844,487.8999938964844,0
1990-04-13,486.29998779296875,486.29998779296875,486.29998779296875,486.29998779296875,486.29998779296875,0
1990-04-16,482.79998779296875,482.79998779296875,482.79998779296875,482.79998779296875,482.79998779296875,0
1990-04-17,482.6000061035156,482.6000061035156,482.6000061035156,482.6000061035156,482.6000061035156,0
1990-04-18,484.29998779296875,484.29998779296875,484.29998779296875,484.29998779296875,484.29998779296875,0
1990-04-19,487.6000061035156,487.6000061035156,487.6000061035156,487.6000061035156,487.6000061035156,0
1990-04-20,485.70001220703125,485.70001220703125,485.70001220703125,485.70001220703125,485.70001220703125,0
1990-04-23,480.29998779296875,480.29998779296875,480.29998779296875,480.29998779296875,480.29998779296875,0
1990-04-24,477.0,477.0,477.0,477.0,477.0,0
1990-04-25,478.29998779296875,478.29998779296875,478.29998779296875,478.29998779296875,478.29998779296875,0
1990-04-26,478.79998779296875,478.79998779296875,478.79998779296875,478.79998779296875,478.79998779296875,0
1990-04-27,475.3999938964844,475.3999938964844,475.3999938964844,475.3999938964844,475.3999938964844,0
1990-04-30,475.8999938964844,475.8999938964844,475.8999938964844,475.8999938964844,475.8999938964844,0
1990-05-01,477.8999938964844,477.8999938964844,477.8999938964844,477.8999938964844,477.8999938964844,0
1990-05-02,483.29998779296875,483.29998779296875,483.29998779296875,483.29998779296875,483.29998779296875,0
1990-05-03,485.0,485.0,485.0,485.0,485.0,0
1990-05-04,487.70001220703125,487.70001220703125,487.70001220703125,487.70001220703125,487.70001220703125,0
1990-05-07,495.3999938964844,495.3999938964844,495.3999938964844,495.3999938964844,495.3999938964844,0
1990-05-08,496.5,496.5,496.5,496.5,496.5,0
1990-05-09,498.6000061035156,498.6000061035156,498.6000061035156,498.6000061035156,498.6000061035156,0
1990-05-10,498.79998779296875,498.79998779296875,498.79998779296875,498.79998779296875,498.79998779296875,0
1990-05-11,510.6000061035156,510.6000061035156,510.6000061035156,510.6000061035156,510.6000061035156,0
1990-05-14,515.9000244140625,515.9000244140625,515.9000244140625,515.9000244140625,515.9000244140625,0
1990-05-15,517.7999877929688,517.7999877929688,517.7999877929688,517.7999877929688,517.7999877929688,0
1990-05-16,515.7999877929688,515.7999877929688,515.7999877929688,515.7999877929688,515.7999877929688,0
1990-05-17,517.2000122070312,517.2000122070312,517.2000122070312,517.2000122070312,517.2000122070312,0
1990-05-18,515.2999877929688,515.2999877929688,515.2999877929688,515.2999877929688,515.2999877929688,0
1990-05-21,514.4000244140625,514.4000244140625,514.4000244140625,514.4000244140625,514.4000244140625,0
1990-05-22,519.0,519.0,519.0,519.0,519.0,0
1990-05-23,521.2000122070312,521.2000122070312,521.2000122070312,521.2000122070312,521.2000122070312,0
1990-05-24,519.7000122070312,519.7000122070312,519.7000122070312,519.7000122070312,519.7000122070312,0
1990-05-25,521.2000122070312,521.2000122070312,521.2000122070312,521.2000122070312,521.2000122070312,0
1990-05-28,523.0999755859375,523.0999755859375,523.0999755859375,523.0999755859375,523.0999755859375,0
1990-05-29,524.2999877929688,524.2999877929688,524.2999877929688,524.2999877929688,524.2999877929688,0
1990-05-30,526.4000244140625,526.4000244140625,526.4000244140625,526.4000244140625,526.4000244140625,0
1990-05-31,525.0999755859375,525.0999755859375,525.0999755859375,525.0999755859375,525.0999755859375,0
1990-06-01,528.0,528.0,528.0,528.0,528.0,0
1990-06-04,526.7999877929688,526.7999877929688,526.7999877929688,526.7999877929688,526.7999877929688,0
1990-06-05,527.2999877929688,527.2999877929688,527.2999877929688,527.2999877929688,527.2999877929688,0
1990-06-06,526.0999755859375,526.0999755859375,526.0999755859375,526.0999755859375,526.0999755859375,0
1990-06-07,525.5999755859375,525.5999755859375,525.5999755859375,525.5999755859375,525.5999755859375,0
1990-06-08,519.7000122070312,519.7000122070312,519.7000122070312,519.7000122070312,519.7000122070312,0
1990-06-11,517.5,517.5,517.5,517.5,517.5,0
1990-06-12,520.4000244140625,520.4000244140625,520.4000244140625,520.4000244140625,520.4000244140625,0
1990-06-13,520.2999877929688,520.2999877929688,520.2999877929688,520.2999877929688,520.2999877929688,0
1990-06-14,521.5,521.5,521.5,521.5,521.5,0
1990-06-15,519.0999755859375,519.0999755859375,519.0999755859375,519.0999755859375,519.0999755859375,0
1990-06-18,515.7999877929688,515.7999877929688,515.7999877929688,515.7999877929688,515.7999877929688,0
1990-06-19,515.2999877929688,515.2999877929688,515.2999877929688,515.2999877929688,515.2999877929688,0
1990-06-20,516.7999877929688,516.7999877929688,516.7999877929688,516.7999877929688,516.7999877929688,0
1990-06-21,516.7999877929688,516.7999877929688,516.7999877929688,516.7999877929688,516.7999877929688,0
1990-06-22,513.7999877929688,513.7999877929688,513.7999877929688,513.7999877929688,513.7999877929688,0
1990-06-25,509.29998779296875,509.29998779296875,509.29998779296875,509.29998779296875,509.29998779296875,0
1990-06-26,511.29998779296875,511.29998779296875,511.29998779296875,511.29998779296875,511.29998779296875,0
1990-06-27,517.7000122070312,517.7000122070312,517.7000122070312,517.7000122070312,517.7000122070312,0
1990-06-28,518.5,518.5,518.5,518.5,518.5,0
1990-06-29,520.4000244140625,520.4000244140625,520.4000244140625,520.4000244140625,520.4000244140625,0
1990-07-02,523.0,523.0,523.0,523.0,523.0,0
1990-07-03,524.0,524.0,524.0,524.0,524.0,0
1990-07-04,527.5999755859375,527.5999755859375,527.5999755859375,527.5999755859375,527.5999755859375,0
1990-07-05,523.2999877929688,523.2999877929688,523.2999877929688,523.2999877929688,523.2999877929688,0
1990-07-06,524.4000244140625,524.4000244140625,524.4000244140625,524.4000244140625,524.4000244140625,0
1990-07-09,526.0,526.0,526.0,526.0,526.0,0
1990-07-10,524.5,524.5,524.5,524.5,524.5,0
1990-07-11,528.2999877929688,528.2999877929688,528.2999877929688,528.2999877929688,528.2999877929688,0
1990-07-12,530.2999877929688,530.2999877929688,530.2999877929688,530.2999877929688,530.2999877929688,0
1990-07-13,536.0,536.0,536.0,536.0,536.0,0
1990-07-16,539.7999877929688,539.7999877929688,539.7999877929688,539.7999877929688,539.7999877929688,0
1990-07-17,539.4000244140625,539.4000244140625,539.4000244140625,539.4000244140625,539.4000244140625,0
1990-07-18,538.7000122070312,538.7000122070312,538.7000122070312,538.7000122070312,538.7000122070312,0
1990-07-19,538.0999755859375,538.0999755859375,538.0999755859375,538.0999755859375,538.0999755859375,0
1990-07-20,532.9000244140625,532.9000244140625,532.9000244140625,532.9000244140625,532.9000244140625,0
1990-07-23,526.0999755859375,526.0999755859375,526.0999755859375,526.0999755859375,526.0999755859375,0
1990-07-24,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,0
1990-07-25,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,0
1990-07-26,519.7999877929688,519.7999877929688,519.7999877929688,519.7999877929688,519.7999877929688,0
1990-07-27,516.2000122070312,516.2000122070312,516.2000122070312,516.2000122070312,516.2000122070312,0
1990-07-30,517.4000244140625,517.4000244140625,517.4000244140625,517.4000244140625,517.4000244140625,0
1990-07-31,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,0
1990-08-01,522.7999877929688,522.7999877929688,522.7999877929688,522.7999877929688,522.7999877929688,0
1990-08-02,511.20001220703125,511.20001220703125,511.20001220703125,511.20001220703125,511.20001220703125,0
1990-08-03,503.29998779296875,503.29998779296875,503.29998779296875,503.29998779296875,503.29998779296875,0
1990-08-06,488.6000061035156,488.6000061035156,488.6000061035156,488.6000061035156,488.6000061035156,0
1990-08-07,486.79998779296875,486.79998779296875,486.79998779296875,486.79998779296875,486.79998779296875,0
1990-08-08,488.5,488.5,488.5,488.5,488.5,0
1990-08-09,488.5,488.5,488.5,488.5,488.5,0
1990-08-10,484.29998779296875,484.29998779296875,484.29998779296875,484.29998779296875,484.29998779296875,0
1990-08-13,481.1000061035156,481.1000061035156,481.1000061035156,481.1000061035156,481.1000061035156,0
1990-08-14,484.3999938964844,484.3999938964844,484.3999938964844,484.3999938964844,484.3999938964844,0
1990-08-15,496.1000061035156,496.1000061035156,496.1000061035156,496.1000061035156,496.1000061035156,0
1990-08-16,488.1000061035156,488.1000061035156,488.1000061035156,488.1000061035156,488.1000061035156,0
1990-08-17,480.20001220703125,480.20001220703125,480.20001220703125,480.20001220703125,480.20001220703125,0
1990-08-20,478.1000061035156,478.1000061035156,478.1000061035156,478.1000061035156,478.1000061035156,0
1990-08-21,469.8999938964844,469.8999938964844,469.8999938964844,469.8999938964844,469.8999938964844,0
1990-08-22,463.29998779296875,463.29998779296875,463.29998779296875,463.29998779296875,463.29998779296875,0
1990-08-23,448.29998779296875,448.29998779296875,448.29998779296875,448.29998779296875,448.29998779296875,0
1990-08-24,454.29998779296875,454.29998779296875,454.29998779296875,454.29998779296875,454.29998779296875,0
1990-08-27,469.20001220703125,469.20001220703125,469.20001220703125,469.20001220703125,469.20001220703125,0
1990-08-28,474.70001220703125,474.70001220703125,474.70001220703125,474.70001220703125,474.70001220703125,0
1990-08-29,471.6000061035156,471.6000061035156,471.6000061035156,471.6000061035156,471.6000061035156,0
1990-08-30,472.6000061035156,472.6000061035156,472.6000061035156,472.6000061035156,472.6000061035156,0
1990-08-31,474.1000061035156,474.1000061035156,474.1000061035156,474.1000061035156,474.1000061035156,0
1990-09-03,469.8999938964844,469.8999938964844,469.8999938964844,469.8999938964844,469.8999938964844,0
1990-09-04,466.20001220703125,466.20001220703125,466.20001220703125,466.20001220703125,466.20001220703125,0
1990-09-05,465.70001220703125,465.70001220703125,465.70001220703125,465.70001220703125,465.70001220703125,0
1990-09-06,462.3999938964844,462.3999938964844,462.3999938964844,462.3999938964844,462.3999938964844,0
1990-09-07,464.0,464.0,464.0,464.0,464.0,0
1990-09-10,469.70001220703125,469.70001220703125,469.70001220703125,469.70001220703125,469.70001220703125,0
1990-09-11,464.3999938964844,464.3999938964844,464.3999938964844,464.3999938964844,464.3999938964844,0
1990-09-12,472.3999938964844,472.3999938964844,472.3999938964844,472.3999938964844,472.3999938964844,0
1990-09-13,467.8999938964844,467.8999938964844,467.8999938964844,467.8999938964844,467.8999938964844,0
1990-09-14,466.79998779296875,466.79998779296875,466.79998779296875,466.79998779296875,466.79998779296875,0
1990-09-17,463.70001220703125,463.70001220703125,463.70001220703125,463.70001220703125,463.70001220703125,0
1990-09-18,460.0,460.0,460.0,460.0,460.0,0
1990-09-19,454.0,454.0,454.0,454.0,454.0,0
1990-09-20,446.5,446.5,446.5,446.5,446.5,0
1990-09-21,445.29998779296875,445.29998779296875,445.29998779296875,445.29998779296875,445.29998779296875,0
1990-09-24,442.20001220703125,442.20001220703125,442.20001220703125,442.20001220703125,442.20001220703125,0
1990-09-25,437.3999938964844,437.3999938964844,437.3999938964844,437.3999938964844,437.3999938964844,0
1990-09-26,429.1000061035156,429.1000061035156,429.1000061035156,429.1000061035156,429.1000061035156,0
1990-09-27,425.20001220703125,425.20001220703125,425.20001220703125,425.20001220703125,425.20001220703125,0
1990-09-28,423.1000061035156,423.1000061035156,423.1000061035156,423.1000061035156,423.1000061035156,0
1990-10-01,429.8999938964844,429.8999938964844,429.8999938964844,429.8999938964844,429.8999938964844,0
1990-10-02,446.79998779296875,446.79998779296875,446.79998779296875,446.79998779296875,446.79998779296875,0
1990-10-03,445.3999938964844,445.3999938964844,445.3999938964844,445.3999938964844,445.3999938964844,0
1990-10-04,445.5,445.5,445.5,445.5,445.5,0
1990-10-05,450.20001220703125,450.20001220703125,450.20001220703125,450.20001220703125,450.20001220703125,0
1990-10-08,462.1000061035156,462.1000061035156,462.1000061035156,462.1000061035156,462.1000061035156,0
1990-10-09,455.6000061035156,455.6000061035156,455.6000061035156,455.6000061035156,455.6000061035156,0
1990-10-11,442.6000061035156,442.6000061035156,442.6000061035156,442.6000061035156,442.6000061035156,0
1990-10-12,448.0,448.0,448.0,448.0,448.0,0
1990-10-15,454.1000061035156,454.1000061035156,454.1000061035156,454.1000061035156,454.1000061035156,0
1990-10-16,454.1000061035156,454.1000061035156,454.1000061035156,454.1000061035156,454.1000061035156,0
1990-10-17,458.79998779296875,458.79998779296875,458.79998779296875,458.79998779296875,458.79998779296875,0
1990-10-18,466.3999938964844,466.3999938964844,466.3999938964844,466.3999938964844,466.3999938964844,0
1990-10-19,473.20001220703125,473.20001220703125,473.20001220703125,473.20001220703125,473.20001220703125,0
1990-10-22,478.0,478.0,478.0,478.0,478.0,0
1990-10-23,476.79998779296875,476.79998779296875,476.79998779296875,476.79998779296875,476.79998779296875,0
1990-10-24,473.8999938964844,473.8999938964844,473.8999938964844,473.8999938964844,473.8999938964844,0
1990-10-25,476.29998779296875,476.29998779296875,476.29998779296875,476.29998779296875,476.29998779296875,0
1990-10-26,467.5,467.5,467.5,467.5,467.5,0
1990-10-29,466.0,466.0,466.0,466.0,466.0,0
1990-10-30,461.6000061035156,461.6000061035156,461.6000061035156,461.6000061035156,461.6000061035156,0
1990-10-31,461.6000061035156,461.6000061035156,461.6000061035156,461.6000061035156,461.6000061035156,0
1990-11-01,456.20001220703125,456.20001220703125,456.20001220703125,456.20001220703125,456.20001220703125,0
1990-11-02,459.70001220703125,459.70001220703125,459.70001220703125,459.70001220703125,459.70001220703125,0
1990-11-05,466.0,466.0,466.0,466.0,466.0,0
1990-11-06,463.20001220703125,463.20001220703125,463.20001220703125,463.20001220703125,463.20001220703125,0
1990-11-07,457.20001220703125,457.20001220703125,457.20001220703125,457.20001220703125,457.20001220703125,0
1990-11-08,450.5,450.5,450.5,450.5,450.5,0
1990-11-09,453.70001220703125,453.70001220703125,453.70001220703125,453.70001220703125,453.70001220703125,0
1990-11-12,458.6000061035156,458.6000061035156,458.6000061035156,458.6000061035156,458.6000061035156,0
1990-11-13,464.5,464.5,464.5,464.5,464.5,0
1990-11-14,463.20001220703125,463.20001220703125,463.20001220703125,463.20001220703125,463.20001220703125,0
1990-11-15,460.29998779296875,460.29998779296875,460.29998779296875,460.29998779296875,460.29998779296875,0
1990-11-16,459.20001220703125,459.20001220703125,459.20001220703125,459.20001220703125,459.20001220703125,0
1990-11-19,465.29998779296875,465.29998779296875,465.29998779296875,465.29998779296875,465.29998779296875,0
1990-11-20,461.3999938964844,461.3999938964844,461.3999938964844,461.3999938964844,461.3999938964844,0
1990-11-21,460.6000061035156,460.6000061035156,460.6000061035156,460.6000061035156,460.6000061035156,0
1990-11-22,464.79998779296875,464.79998779296875,464.79998779296875,464.79998779296875,464.79998779296875,0
1990-11-23,464.70001220703125,464.70001220703125,464.70001220703125,464.70001220703125,464.70001220703125,0
1990-11-26,463.5,463.5,463.5,463.5,463.5,0
1990-11-27,463.1000061035156,463.1000061035156,463.1000061035156,463.1000061035156,463.1000061035156,0
1990-11-28,458.8999938964844,458.8999938964844,458.8999938964844,458.8999938964844,458.8999938964844,0
1990-11-29,454.3999938964844,454.3999938964844,454.3999938964844,454.3999938964844,454.3999938964844,0
1990-11-30,453.1000061035156,453.1000061035156,453.1000061035156,453.1000061035156,453.1000061035156,0
1990-12-03,455.8999938964844,455.8999938964844,455.8999938964844,455.8999938964844,455.8999938964844,0
1990-12-04,453.70001220703125,453.70001220703125,453.70001220703125,453.70001220703125,453.70001220703125,0
1990-12-05,458.0,458.0,458.0,458.0,458.0,0
1990-12-06,465.8999938964844,465.8999938964844,465.8999938964844,465.8999938964844,465.8999938964844,0
1990-12-07,473.1000061035156,473.1000061035156,473.1000061035156,473.1000061035156,473.1000061035156,0
1990-12-10,474.3999938964844,474.3999938964844,474.3999938964844,474.3999938964844,474.3999938964844,0
1990-12-11,473.20001220703125,473.20001220703125,473.20001220703125,473.20001220703125,473.20001220703125,0
1990-12-12,475.0,475.0,475.0,475.0,475.0,0
1990-12-13,478.29998779296875,478.29998779296875,478.29998779296875,478.29998779296875,478.29998779296875,0
1990-12-14,473.3999938964844,473.3999938964844,473.3999938964844,473.3999938964844,473.3999938964844,0
1990-12-17,468.5,468.5,468.5,468.5,468.5,0
1990-12-18,472.70001220703125,472.70001220703125,472.70001220703125,472.70001220703125,472.70001220703125,0
1990-12-19,473.6000061035156,473.6000061035156,473.6000061035156,473.6000061035156,473.6000061035156,0
1990-12-20,468.3999938964844,468.3999938964844,468.3999938964844,468.3999938964844,468.3999938964844,0
1990-12-21,462.3999938964844,462.3999938964844,462.3999938964844,462.3999938964844,462.3999938964844,0
1990-12-24,460.0,460.0,460.0,460.0,460.0,0
1990-12-26,459.1000061035156,459.1000061035156,459.1000061035156,459.1000061035156,459.1000061035156,0
1990-12-27,458.5,458.5,458.5,458.5,458.5,0
1990-12-28,461.79998779296875,461.79998779296875,461.79998779296875,461.79998779296875,461.79998779296875,0
1990-12-31,461.5,461.5,461.5,461.5,461.5,0
1991-01-02,461.5,461.5,461.5,461.5,461.5,0
1991-01-03,460.3999938964844,460.3999938964844,460.3999938964844,460.3999938964844,460.3999938964844,0
1991-01-04,458.79998779296875,458.79998779296875,458.79998779296875,458.79998779296875,458.79998779296875,0
1991-01-07,448.70001220703125,448.70001220703125,448.70001220703125,448.70001220703125,448.70001220703125,0
1991-01-08,444.0,444.0,444.0,444.0,444.0,0
1991-01-09,447.20001220703125,447.20001220703125,447.20001220703125,447.20001220703125,447.20001220703125,0
1991-01-10,447.1000061035156,447.1000061035156,447.1000061035156,447.1000061035156,447.1000061035156,0
1991-01-11,448.29998779296875,448.29998779296875,448.29998779296875,448.29998779296875,448.29998779296875,0
1991-01-14,443.1000061035156,443.1000061035156,443.1000061035156,443.1000061035156,443.1000061035156,0
1991-01-15,442.6000061035156,442.6000061035156,442.6000061035156,442.6000061035156,442.6000061035156,0
1991-01-16,439.1000061035156,439.1000061035156,439.1000061035156,439.1000061035156,439.1000061035156,0
1991-01-17,460.5,460.5,460.5,460.5,460.5,0
1991-01-18,465.3999938964844,465.3999938964844,465.3999938964844,465.3999938964844,465.3999938964844,0
1991-01-21,463.79998779296875,463.79998779296875,463.79998779296875,463.79998779296875,463.79998779296875,0
1991-01-22,463.5,463.5,463.5,463.5,463.5,0
1991-01-23,461.0,461.0,461.0,461.0,461.0,0
1991-01-24,467.8999938964844,467.8999938964844,467.8999938964844,467.8999938964844,467.8999938964844,0
1991-01-25,470.20001220703125,470.20001220703125,470.20001220703125,470.20001220703125,470.20001220703125,0
1991-01-28,471.3999938964844,471.3999938964844,471.3999938964844,471.3999938964844,471.3999938964844,0
1991-01-29,471.29998779296875,471.29998779296875,471.29998779296875,471.29998779296875,471.29998779296875,0
1991-01-30,473.20001220703125,473.20001220703125,473.20001220703125,473.20001220703125,473.20001220703125,0
1991-01-31,477.3999938964844,477.3999938964844,477.3999938964844,477.3999938964844,477.3999938964844,0
1991-02-01,477.5,477.5,477.5,477.5,477.5,0
1991-02-04,482.3999938964844,482.3999938964844,482.3999938964844,482.3999938964844,482.3999938964844,0
1991-02-05,490.29998779296875,490.29998779296875,490.29998779296875,490.29998779296875,490.29998779296875,0
1991-02-06,497.6000061035156,497.6000061035156,497.6000061035156,497.6000061035156,497.6000061035156,0
1991-02-07,500.5,500.5,500.5,500.5,500.5,0
1991-02-08,504.29998779296875,504.29998779296875,504.29998779296875,504.29998779296875,504.29998779296875,0
1991-02-11,512.7000122070312,512.7000122070312,512.7000122070312,512.7000122070312,512.7000122070312,0
1991-02-12,514.5,514.5,514.5,514.5,514.5,0
1991-02-13,516.5999755859375,516.5999755859375,516.5999755859375,516.5999755859375,516.5999755859375,0
1991-02-14,516.0,516.0,516.0,516.0,516.0,0
1991-02-15,517.5999755859375,517.5999755859375,517.5999755859375,517.5999755859375,517.5999755859375,0
1991-02-18,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,0
1991-02-19,523.7999877929688,523.7999877929688,523.7999877929688,523.7999877929688,523.7999877929688,0
1991-02-20,517.9000244140625,517.9000244140625,517.9000244140625,517.9000244140625,517.9000244140625,0
1991-02-21,517.2999877929688,517.2999877929688,517.2999877929688,517.2999877929688,517.2999877929688,0
1991-02-22,518.2000122070312,518.2000122070312,518.2000122070312,518.2000122070312,518.2000122070312,0
1991-02-25,520.7000122070312,520.7000122070312,520.7000122070312,520.7000122070312,520.7000122070312,0
1991-02-26,514.2000122070312,514.2000122070312,514.2000122070312,514.2000122070312,514.2000122070312,0
1991-02-27,516.7000122070312,516.7000122070312,516.7000122070312,516.7000122070312,516.7000122070312,0
1991-02-28,520.5999755859375,520.5999755859375,520.5999755859375,520.5999755859375,520.5999755859375,0
1991-03-01,514.7999877929688,514.7999877929688,514.7999877929688,514.7999877929688,514.7999877929688,0
1991-03-04,513.0,513.0,513.0,513.0,513.0,0
1991-03-05,520.4000244140625,520.4000244140625,520.4000244140625,520.4000244140625,520.4000244140625,0
1991-03-06,521.7000122070312,521.7000122070312,521.7000122070312,521.7000122070312,521.7000122070312,0
1991-03-07,522.2999877929688,522.2999877929688,522.2999877929688,522.2999877929688,522.2999877929688,0
1991-03-08,522.0999755859375,522.0999755859375,522.0999755859375,522.0999755859375,522.0999755859375,0
1991-03-11,516.9000244140625,516.9000244140625,516.9000244140625,516.9000244140625,516.9000244140625,0
1991-03-12,518.4000244140625,518.4000244140625,518.4000244140625,518.4000244140625,518.4000244140625,0
1991-03-13,516.7000122070312,516.7000122070312,516.7000122070312,516.7000122070312,516.7000122070312,0
